"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station"
000807100800,"","Trøgdrup (Brønderslev Kommune)",,"57.188112000000","10.134938000000",0,
000777001600,"","Roslev v/ Viumvej",,"56.703124000000","8.980206000000",0,
000807000800,"","Gerå (Brønderslev Kommune)",,"57.120769000000","10.377027000000",0,
000807200800,"","Fredensgade (Slotsgade / Dronninglund)",,"57.159200000000","10.286807000000",0,
000813050200,"","Fiskerstien (Bangsbostrand / Frederikshavn)",,"57.418789000000","10.525485000000",0,
000821003200,"","EUC Fodboldbane (Hestkærvej / Hjørring)",,"57.458340000000","10.011921000000",0,
000601803200,"","Nørregade (Brædstrup)",,"55.978883000000","9.609474000000",0,
000805010000,"","Hedelund (Brønderslev)",,"57.274178000000","9.947209000000",0,
000845000400,"","Byrsted (Byrstedvej / Rebild Kommune)",,"56.910313000000","9.682702000000",0,
000773002100,"","Jesperhus (Morsø Kommune)",,"56.764015000000","8.814777000000",0,
000805012400,"","Brønderslev Gymnasium",,"57.279525000000","9.942237000000",0,
000008600228,"","Gjesing St.",,"55.509516000000","8.457351000000",0,
000008600227,"","Spangsbjerg St.",,"55.492189000000","8.460818000000",0,
000008600222,"","Brørup St.",,"55.482798000000","9.016140000000",0,
000008600223,"","Vejen St.",,"55.475939000000","9.136183000000",0,
000008600220,"","Gørding St.",,"55.469698000000","8.800725000000",0,
000407010400,"","Hallebakken/Erlandsgårdsv.",,"55.112292000000","14.763934000000",0,
000761079100,"","Bjerringbro st. ",,"56.374523000000","9.658778000000",0,
000815000300,"","Veddum (Pejtersvej / Mariagerfjord Kommune)",,"56.774502000000","10.175067000000",0,
000825200200,"","Gl. Østerby (Gammel Østerbyvej / Læsø Komm)",,"57.307613000000","11.147215000000",0,
000008600221,"","Holsted St.",,"55.484926000000","8.914455000000",0,
000615108900,"","Horsenshus Center",,"55.857036000000","9.847469000000",0,
